"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States",,"2019-09-19","true","137","B0762PS6DN","4","I like the minty flavor of this toothpaste, and I like how it protects your enamel. However, the package it came in was completely crushed. I can’t stack them in my cabinet now.",,,,,,"","Good product bad packaging","https://www.amazon.com/gp/customer-reviews/R26IRKOTYXKPIT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on September 19, 2019",""
"United States",,"2020-03-28","true","138","B0762PS6DN","4","Works well, does what it says it does but I do not like the flavor at all.",,,,,,"","Works great, flavor is meh","https://www.amazon.com/gp/customer-reviews/R25D4H37UAHR8Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on March 28, 2020",""
"United States",,"2021-01-18","true","139","B0762PS6DN","5","You can use up an entire tube without creating a catastrophic mess, Tubes are a mort small though",,,,,,"","Behaves more like real tooth paste than some","https://www.amazon.com/gp/customer-reviews/RE7BLUB6CPX0E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on January 18, 2021",""
"United States",,"2021-09-09","true","140","B0762PS6DN","5","Used it since was a kid",,,,,,"","Good price","https://www.amazon.com/gp/customer-reviews/R20TJIUW1I2AZU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on September 9, 2021",""
"United States",,"2022-12-10","true","11","B0762PS6DN","4","Good value and not much to say. Gets the job done and works well",,,,,,"","Basic for any need","https://www.amazon.com/gp/customer-reviews/R1DMW48TEWBICC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on December 10, 2022",""
"United States",,"2022-12-14","true","12","B0762PS6DN","4","Great toothpaste",,,,,,"","Taste n texture","https://www.amazon.com/gp/customer-reviews/R3RJQN0BH4FHMM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on December 14, 2022",""
"United States",,"2023-01-24","true","13","B0762PS6DN","5","Excellent",,,,,,"","excellent","https://www.amazon.com/gp/customer-reviews/RSFWPLYF5WZLW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on January 24, 2023",""
"United States",,"2023-01-02","true","14","B0762PS6DN","5","I tell u  my teeth are saying THANK YOU that's how good it is .",,,,,,"","Good & Dependable","https://www.amazon.com/gp/customer-reviews/R1I6CHFXV7GX7C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on January 2, 2023",""
"United States",,"2023-01-04","true","15","B0762PS6DN","5","Works great! My teeth are not as sensitive when I use this toothpaste!",,,,,,"","Love this toothpaste","https://www.amazon.com/gp/customer-reviews/R1OVIWZOJ11ALY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on January 4, 2023",""
"United States",,"2023-01-16","true","16","B0762PS6DN","5","I really like this",,,,,,"One person found this helpful","Toothpaste","https://www.amazon.com/gp/customer-reviews/RAQ15SQQVBFEC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on January 16, 2023",""
"United States",,"2023-01-04","true","17","B0762PS6DN","5","I like the mint flavor and very friendly with my teeth.",,,,,,"","Great product!","https://www.amazon.com/gp/customer-reviews/RLAFIEEKV5F2M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on January 4, 2023",""
"United States",,"2022-10-11","true","18","B0762PS6DN","4","I like this toothpaste because helps my sensible gum and teeth. Since than I’ve been using this toothpaste.",,,,,,"","It helps with gum irritation and tooth decay or pain","https://www.amazon.com/gp/customer-reviews/R1H0LPFXWOYEGK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on October 11, 2022",""
"United States",,"2022-08-10","true","19","B0762PS6DN","4","I really don’t know if it’s more sensitive on gums- mine don’t have that problem. I do  not like thick toothpaste that splatters every where so this is low spray. Compared to most of the flavors across the main brands this is spearmint which is ok if you like the flavor and rinses off pretty quickly.",,,,,,"One person found this helpful","Thinner than most pastes","https://www.amazon.com/gp/customer-reviews/R3VL7NTN949CR6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on August 10, 2022",""
"United States",,"2023-01-05","true","20","B0762PS6DN","5","I always buy this toothpaste. One of the best",,,,,,"","Love this toothpaste","https://www.amazon.com/gp/customer-reviews/R3RXI36A5UTXOI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on January 5, 2023",""
"United States",,"2022-11-03","true","651","B0762PS6DN","3","Yep, it works",,,,,,"","It’s toothpaste, what can I say?","https://www.amazon.com/gp/customer-reviews/RBP6WTYWY865L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on November 3, 2022",""
"United States",,"2022-09-18","true","652","B0762PS6DN","5","would like to sale this item",,,,,,"","price","https://www.amazon.com/gp/customer-reviews/R2M213XYQ71A9N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on September 18, 2022",""
"United States",,"2020-07-09","true","653","B0762PS6DN","5","It really works and both my husband and myself use it and it  makes an enormous difference!",,,,,,"One person found this helpful","That is one of the best products on the market","https://www.amazon.com/gp/customer-reviews/R162KPY3EHUPWN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on July 9, 2020",""
"United States",,"2023-02-17","true","654","B0762PS6DN","5","This toothpaste is absolutely fantastic for those of us with sensitive teeth! It has just the right balance of cleaning power and gentle ingredients to leave my teeth feeling clean and fresh without causing any discomfort. I highly recommend this toothpaste to anyone who struggles with sensitivity - it's superb!",,,,,,"","Great toothpaste deal!","https://www.amazon.com/gp/customer-reviews/R1HGZMY72XS2J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on February 17, 2023",""
"United States",,"2019-07-11","true","655","B0762PS6DN","5","Sensodyne really has done wonders for my teeth. I use to have extremely sensitive front teeth, they are still sensitive this isn't a miracle cure, but it does alleviate some of the pain. I think it tastes fine. It does leave white residue all over your sink, so be prepared if you don't have a pure white sink bowl.",,,,,,"One person found this helpful","Only toothpaste brand I use","https://www.amazon.com/gp/customer-reviews/R1SZ4OSDVAT7DC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on July 11, 2019",""
"United States",,"2019-11-08","true","656","B0762PS6DN","5","I think it is working.",,,,,,"","Seeing improvement","https://www.amazon.com/gp/customer-reviews/R2T26X76DAWABR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on November 8, 2019",""
"United States",,"2019-05-17","true","657","B0762PS6DN","5","I guess it is repairing my tooth enamel",,,,,,"","Sensodyne Pronamel Toothpaste","https://www.amazon.com/gp/customer-reviews/R8JC2NF0AYJKY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on May 17, 2019",""
"United States",,"2019-09-14","true","658","B0762PS6DN","5","Great deal",,,,,,"","Awsome deal","https://www.amazon.com/gp/customer-reviews/R18AN57139B4Z2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on September 14, 2019",""
"United States",,"2019-03-20","true","659","B0762PS6DN","5","Helpful in protecting my sensitive teeth",,,,,,"","Good as expected","https://www.amazon.com/gp/customer-reviews/R3FHPI4MB99T6D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on March 20, 2019",""
"United States",,"2019-07-27","true","660","B0762PS6DN","5","Work great taste is great and value is good",,,,,,"","Love taste","https://www.amazon.com/gp/customer-reviews/R1TL8PMQ57CNK0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on July 27, 2019",""
"United States",,"2019-07-17","true","431","B0762PS6DN","5","Awesome",,,,,,"","Quality","https://www.amazon.com/gp/customer-reviews/R1JW2GJ94PWVGL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on July 17, 2019",""
"United States",,"2019-06-17","true","432","B0762PS6DN","5","Great deal.",,,,,,"","Three for price of 1","https://www.amazon.com/gp/customer-reviews/REM3RZJ6V3P0R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on June 17, 2019",""
"United States",,"2018-05-09","true","433","B0762PS6DN","5","For a enamel strengthening toothpaste, this is the benchmark.",,,,,,"","Five Stars","https://www.amazon.com/gp/customer-reviews/RUQOILKG2D5WN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on May 9, 2018",""
"United States",,"2019-04-12","true","434","B0762PS6DN","5","Will buy again",,,,,,"","Good","https://www.amazon.com/gp/customer-reviews/RBWIRRH7RQDWC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on April 12, 2019",""
"United States",,"2019-06-06","true","435","B0762PS6DN","5","good toothepaste",,,,,,"","does what it says it will do","https://www.amazon.com/gp/customer-reviews/R2RLCU708R796P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on June 6, 2019",""
"United States",,"2019-04-02","true","436","B0762PS6DN","5","What I wanted.",,,,,,"","Great buy","https://www.amazon.com/gp/customer-reviews/R1G8XDY1ZETKBV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on April 2, 2019",""
"United States",,"2019-06-01","true","437","B0762PS6DN","5","Great product",,,,,,"","Hawbad","https://www.amazon.com/gp/customer-reviews/RJJMK166SABJD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on June 1, 2019",""
"United States",,"2019-06-03","true","438","B0762PS6DN","5","Good product",,,,,,"","Cheaper than store","https://www.amazon.com/gp/customer-reviews/R27LTA0519IVG3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on June 3, 2019",""
"United States",,"2018-05-02","true","439","B0762PS6DN","5","Good product! I am happy with the quality here.",,,,,,"","Five Stars","https://www.amazon.com/gp/customer-reviews/R375YWW7JBSM01/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on May 2, 2018",""
"United States",,"2019-07-08","true","440","B0762PS6DN","5","Value",,,,,,"","Good stuff","https://www.amazon.com/gp/customer-reviews/RHQ2O6QZ7B8F8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on July 8, 2019",""
"United States","🇺🇸","2019-04-13","true","311","B0762PS6DN","5","Recommended by my dentist!  Love this toothpaste!  My husband and I use!",,,,,,"","Helps sensitivity!","https://www.amazon.com/gp/customer-reviews/R8RY27SJ8LYO5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on April 13, 2019",""
"United States","🇺🇸","2020-05-30","true","312","B0762PS6DN","5","Rainbow 🌈 Healing",,,,,,"","Rainbow 🌈 Healing","https://www.amazon.com/gp/customer-reviews/R2CSS4V6783O7V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on May 30, 2020",""
"United States","🇺🇸","2019-04-11","true","313","B0762PS6DN","5","My teeth are in great shape now with daily use of the toothpaste.",,,,,,"","Sensodyne Pronamel works as advertised.","https://www.amazon.com/gp/customer-reviews/RKMBPAGLTXDWZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on April 11, 2019",""
"United States","🇺🇸","2020-06-20","true","314","B0762PS6DN","5","Great product.",,,,,,"One person found this helpful","Highly recommended.","https://www.amazon.com/gp/customer-reviews/RUE22L15DPWKZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on June 20, 2020",""
"United States","🇺🇸","2019-02-06","true","315","B0762PS6DN","5","Item exactly as expected. It's great being able to have necessities shipped to my home.",,,,,,"","Have on subscribe and save!","https://www.amazon.com/gp/customer-reviews/R2H8JRL3YDWNO6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on February 6, 2019",""
"United States","🇺🇸","2020-02-23","true","316","B0762PS6DN","2","My toothpaste package arrived smushed and the boxes were so damp they tore to pieces when I opened the plastic wrap.  It does not appear that any of the three tubes are broken as I squeezed each and no toothpaste came out.  That’s a little more disturbing to thinking about why the pack again came to me so mangled.","https://images-na.ssl-images-amazon.com/images/I/71K74WvXXwL._SY88.jpg",,,,,"3 people found this helpful","Came in damaged packaging.","https://www.amazon.com/gp/customer-reviews/RB9DSCA8YC0GG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on February 23, 2020",""
"United States","🇺🇸","2019-03-15","true","317","B0762PS6DN","3","Reduces sensitivity.  Flavors is weeker than a tick-tack.  I need to also use mouthwash to improve my breath.",,,,,,"","Reduces sensitivity.  Flavors is very week.","https://www.amazon.com/gp/customer-reviews/R7TTSGQSRQR2E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on March 15, 2019",""
"United States","🇺🇸","2022-06-24","true","318","B0762PS6DN","1","I’ve used sensodyne for years and am very familiar with the thicker consistency and taste and this toothpaste is NOT sensodyne. It’s watery and a yellowy color - don’t waste your money",,,,,,"2 people found this helpful","FAKE - this product is not really sensodyne!!","https://www.amazon.com/gp/customer-reviews/R3S8NS22RN3VZL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on June 24, 2022",""
"United States","🇺🇸","2020-07-19","true","319","B0762PS6DN","5","Good",,,,,,"One person found this helpful","Good product","https://www.amazon.com/gp/customer-reviews/R2QM82OUX5FCF9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on July 19, 2020",""
"United States","🇺🇸","2020-01-15","true","320","B0762PS6DN","3","Missing 2 tubes out of 3. And the other tube box was damage.","https://images-na.ssl-images-amazon.com/images/I/71SckcW8y7L._SY88.jpg",,,,,"2 people found this helpful","missing items","https://www.amazon.com/gp/customer-reviews/R3L1F5MKZWFU1K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on January 15, 2020",""
"United States",,"2021-09-05","true","601","B0762PS6DN","5","Got it while it was on sale. Less than $10 for 3, I have my whole year of supply! My sensitive teeth have been calm after I use them",,,,,,"","My sensitive teeth love it","https://www.amazon.com/gp/customer-reviews/R1IHQDI73SQXVC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on September 5, 2021",""
"United States",,"2022-02-11","true","602","B0762PS6DN","5","This really helps with sensitive teeth.",,,,,,"","Good for sensitive teeth.","https://www.amazon.com/gp/customer-reviews/R2W0RKPFHK1E22/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on February 11, 2022",""
"United States",,"2021-10-05","true","603","B0762PS6DN","5","I love that I can order it and have it here in days!",,,,,,"","Perfect transaction!","https://www.amazon.com/gp/customer-reviews/RV92WDGWRD4U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on October 5, 2021",""
"United States",,"2021-12-08","true","604","B0762PS6DN","5","My daily toothpaste for the past year.  I have sensitive teeth and the Sensodyne product has always done a great job at protecting my teeth.  Much prefer over other brands.",,,,,,"","A great, great toothpaste for those with sensitive teeth","https://www.amazon.com/gp/customer-reviews/R1DAOGA80CTGMG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on December 8, 2021",""
"United States",,"2021-09-05","true","605","B0762PS6DN","5","Sensodyne works best for my mouth.",,,,,,"","Toothpaste","https://www.amazon.com/gp/customer-reviews/R19NMC870DZJEP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on September 5, 2021",""
"United States",,"2021-12-06","true","606","B0762PS6DN","5","I love this product.",,,,,,"","Great Product.","https://www.amazon.com/gp/customer-reviews/R1DO51ONAMZSE3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on December 6, 2021",""
