"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States","🇺🇸","2022-06-29","true","676","B07YXDVT9W","1","Don't bother with this product.  It only contains Stannous Flouride and no other sensitivity relief ingredient.  Also, you can literally purchase Crest or Colgate products that are 2x the size, have the exact same ingredients and cost half the price.  Sensodyne is a rip off.  You've been informed, now compare for yourself....",,"One person found this helpful","No Hypsersensitivity Ingredient + Cost","https://www.amazon.com/gp/customer-reviews/R3G5E27S0VZMVA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on June 29, 2022","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2020-08-11","true","677","B07YXDVT9W","5","Good, I've been using this one!",,"","Very good!","https://www.amazon.com/gp/customer-reviews/R19TZRAK9N915N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 11, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2021-09-20","true","678","B07YXDVT9W","2","Been using for months and come to find out this doesn't have the ingredients to help with sensitive teeth. It actually was causing more pain and discomfort. Wish I hadn't wasted my money on so many boxes.",,"","No for sensitive teeth","https://www.amazon.com/gp/customer-reviews/R13CR4Y8Z6OZ7J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on September 20, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2019-06-24","true","679","B07YXDVT9W","5","I like sensodyne but for breath smell in the morning is not that good is good for sensitive teeth and is expensive",,"","Expensive","https://www.amazon.com/gp/customer-reviews/R352B2VOLUZFRV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on June 24, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-10-21","true","680","B07YXDVT9W","5","correcto el producto",,"","llego a tiempo","https://www.amazon.com/gp/customer-reviews/R31CG8ZINT99LF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on October 21, 2020","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2021-01-30","true","601","B07YXDVT9W","3","I was hoping for a tooth paste and a mouth wash that didn't burn.",,"One person found this helpful","Still hot","https://www.amazon.com/gp/customer-reviews/R3QVNYZGX85KWU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on January 30, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2020-04-26","true","602","B07YXDVT9W","5","I always use this product and it was exactly what I expected. Very affordable for 2 packs.",,"","Great toothpaste","https://www.amazon.com/gp/customer-reviews/R1NMFLEE6P9IM8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 26, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-12-19","true","603","B07YXDVT9W","5","Great price for 3 tubes",,"","Sensodyn","https://www.amazon.com/gp/customer-reviews/R3MIK63XRYOYK9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on December 19, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2015-02-06","true","604","B07YXDVT9W","4","EXCELLENT PRODUCT... as I get older my teeth have become more sensitive and Dentist recommended,It really does work... I can eat or drink without any problems.  I have used it over a year and my last twoCleanings the dentist indicated he has seen an improvement in gums and teeth.",,"One person found this helpful","EXCELLENT PRODUCT.","https://www.amazon.com/gp/customer-reviews/R3D4OBYCZL0TBG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on February 6, 2015","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2019-07-04","true","605","B07YXDVT9W","5","I was suffering from gum loss and my dentist recommended this toothpaste. This has helped lessen the sensitivity and my gums aren't bleeding anymore after a month of use.",,"One person found this helpful","Dentist recommended, I approve","https://www.amazon.com/gp/customer-reviews/R1RD7L0E5LNF7M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 4, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-11-03","true","606","B07YXDVT9W","5","Great for the price of 3",,"One person found this helpful","Great product","https://www.amazon.com/gp/customer-reviews/R3NPDUTWR1TM2V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on November 3, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2020-08-07","true","607","B07YXDVT9W","5","I like this toothpaste because it keeps my teeth from hurting.",,"","Good for sensitive teeth","https://www.amazon.com/gp/customer-reviews/R2OKSIGULH50O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 7, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-12-02","true","608","B07YXDVT9W","5","Good product for sensible teeth.",,"","Great","https://www.amazon.com/gp/customer-reviews/R12NA61XR4CFOG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on December 2, 2020","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2018-08-10","true","609","B07YXDVT9W","4","I like it. little pricey but its worth it. I'll use this over cogate, I'll probably switch back n forth",,"","good","https://www.amazon.com/gp/customer-reviews/R2H9N7BEEDVJY7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 10, 2018","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2019-07-06","true","610","B07YXDVT9W","5","Love the fresh flavor. It helps a lot with sensitivity too. Im very happy since my sensitivity it a known cavity I can't afford to fix.",,"One person found this helpful","Works very well","https://www.amazon.com/gp/customer-reviews/R24X4594QRKRIO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 6, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-10-06","true","431","B07YXDVT9W","5","Works great!",,"","Works","https://www.amazon.com/gp/customer-reviews/R26FVPG4BTFO24/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on October 6, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2020-03-11","true","432","B07YXDVT9W","4","Worked for my sensitive teeth! Noticed a difference within a day or two of using. LOVE!",,"","Worked quickly to help my sensitive teeth","https://www.amazon.com/gp/customer-reviews/RES5UY809KG1R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on March 11, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2013-08-12","true","433","B07YXDVT9W","4","I've been using Sensodyne Pronamel since it first came out and I received a sample.  I switched to this because if it does what it says it does then that's what I need.  Of course I'm no dentist so I probably will not notice a difference.  The only thing I don't like about this is that it is more ""liquid"" than Pronamel Gentle Whitening.  If you put too much or you don't put it in your mouth quick enough it will drip off of your toothbrush.",,"","Switched to this from Pronamel Gentle Whitening","https://www.amazon.com/gp/customer-reviews/RMPCAM8WBGN8N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 12, 2013","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2020-07-17","true","434","B07YXDVT9W","5","I use this toothpaste because my teeth get sensitive from time to time. It works great and whitens my teeth as well.  I will order again.",,"","Great for sensitive teeth!","https://www.amazon.com/gp/customer-reviews/R21592V6E0U2AG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 17, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2022-10-20","true","435","B07YXDVT9W","1","I’ve used many Sensodyne products before. This one had me questioning whether or not it was a bad batch. The color is not its usual white but more of a creamy beige. The texture is offputting, clumpy and with more grit then I’m used to. I had bought several of these for the great price. I’ll be going back to my normal Sensodyne products.","https://m.media-amazon.com/images/I/51JVT7DA4qL._SY88.jpg","2 people found this helpful","Weird Texture and Color","https://www.amazon.com/gp/customer-reviews/R3FONYX9AMC82G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on October 20, 2022","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2020-06-30","true","436","B07YXDVT9W","4","Too expensive. Was cheaper in stores.",,"One person found this helpful","$$$","https://www.amazon.com/gp/customer-reviews/RRLHLVDGXNBZT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on June 30, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-10-18","true","437","B07YXDVT9W","5","Good",,"","Ok","https://www.amazon.com/gp/customer-reviews/R3CNUIC0JTEI5D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on October 18, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-12-24","true","438","B07YXDVT9W","5","works well for my husband. It helps fixing some of the sensitivity issues that he has.",,"","Works well","https://www.amazon.com/gp/customer-reviews/R14X07F8Q6UKXI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on December 24, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-09-05","true","439","B07YXDVT9W","1","I have used Sensodyne Repair and Protect for years.  I started developing problems with my tongue and gums but I just figured it was due to something else. I stopped using it for a while. My mouth problems went away and still, I never put the two things together. My dentist encouraged me to use Sensodyne again, even giving me free samples. So I gave it a try again. I’ve used it for 6 months. Currently, my tongue is swollen and numb blisters are all along the tip of my tongue, and my sense of taste is practically gone and mouth sores are once again in my mouth. I am convinced that Sensodyne Repair and Protect is the problem.I just purchased a 4 pack and will promptly throw it away. I can’t believe that Sensodyne chooses to ignore all of these serious concerns.  You should be ashamed!",,"10 people found this helpful","I finally found the source of my mouth troubles","https://www.amazon.com/gp/customer-reviews/R29PVUKOPDL60Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on September 5, 2021","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2021-04-29","true","440","B07YXDVT9W","5","Great product but I wish it was alittle cheaper",,"","Subscribe this product every other month","https://www.amazon.com/gp/customer-reviews/R2HAGQQMUHU12N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 29, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2022-04-15","true","241","B07YXDVT9W","3","Not what I was expectingI was expecting the advertised tooth repair toothpaste. This is no better than any other fluoride toothpaste.",,"","Not what I was expecting","https://www.amazon.com/gp/customer-reviews/R278PF3V56HSVM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 15, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2020-08-02","true","242","B07YXDVT9W","5","While it is a bit pricey, this toothpaste does an excellent job of whitening, protecting, and de-sensitizing my teeth.  It also has a pleasant taste. The only problem is that the tube's tough plastic material makes it hard to get the remaining toothpaste out when most of the product is used up. For traveling, I usually purchase a smaller tube, although this gives me even less value for the money.",,"2 people found this helpful","Great whitening and sensitivity toothpaste","https://www.amazon.com/gp/customer-reviews/R1V23M29N65PS1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 2, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2022-01-28","true","243","B07YXDVT9W","5","I totally like this toothpaste,my teeth are so sensitive and they feel so much better.Worth the price.",,"","Helps my sensitive teeth","https://www.amazon.com/gp/customer-reviews/R3P9OLNLQ6MYUX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on January 28, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-02-21","true","244","B07YXDVT9W","5","I've been using Sensodyne and Sensodyne Pronamel, both GSK brands, for close to 8 years after a recommendation from my family dentist. Sensodyne is a brand which follows through on the promises it advertises. The refreshing flavor and a pleasant texture of Sensodyne leave your mouth feeling rejuvenated and restored after each application.",,"","Sensodyne - Protects, cleans, and restores","https://www.amazon.com/gp/customer-reviews/R219VUWY7G8ZF8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on February 21, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-10-29","true","245","B07YXDVT9W","4","Several weeks now of using it and in just a few days the pain was diminished. Now having slight pain only occasionally . Only complaint, the taste. I didn't like it! I don't like mint flavor, this is not even mint flavored.",,"","Good Toothpaste","https://www.amazon.com/gp/customer-reviews/RECR5QIVM82IW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on October 29, 2020","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2021-12-21","true","246","B07YXDVT9W","5","I have sensitive teeth/gum and my dentist recommended me to use Sensodyne toothpaste and they helped and I have been using them ….",,"","Dentist recommended","https://www.amazon.com/gp/customer-reviews/R3PSO30Y0CFOHG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on December 21, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2022-03-28","true","247","B07YXDVT9W","5","I like this toothpaste",,"","Good","https://www.amazon.com/gp/customer-reviews/R3T57FXBZJNK4R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on March 28, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-04-17","true","248","B07YXDVT9W","5","I find myself absolutely in love with this new product in my life; It's texture, taste and appearance are delicate and gentle with my teeth and gums, I love the feeling of freshness that it leaves in my mouth after brushing, definitely my new number ONE!","https://images-na.ssl-images-amazon.com/images/I/A1KdT01AxtL._SY88.jpg","","AMAZING","https://www.amazon.com/gp/customer-reviews/R326JLFTJIZDWE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 17, 2021","Flavor Name: WhiteningSize: 3.4 Ounce"
"United States","🇺🇸","2020-08-31","true","249","B07YXDVT9W","5","I've had sensitive teeth for most of my adult life.  I use Sensodyne everyday and it really works.  It used to be that sweet, not hot or cold, things really zinged my teeth.  Now I have no such problem.  I don't care to test not using Sensodyne to see if I don't need it anymore.  No more zings!",,"One person found this helpful","Perfect!","https://www.amazon.com/gp/customer-reviews/RA26X638FNODG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 31, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2022-02-13","true","250","B07YXDVT9W","5","I’ve used sensodyne for 60 years. Wouldn’t use anything else",,"","Works very well","https://www.amazon.com/gp/customer-reviews/R3DTFCI463ARQP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on February 13, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2023-01-09","true","1631","B07YXDVT9W","5","Good",,"","Good","https://www.amazon.com/gp/customer-reviews/R1VBWN1S81E09Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on January 9, 2023","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2022-12-08","true","1632","B07YXDVT9W","5","Great product and fast shipping.",,"","Great product","https://www.amazon.com/gp/customer-reviews/RUXBR1PMMI1JM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on December 8, 2022","Flavor Name: WhiteningSize: 3.4 Ounce"
"United States","🇺🇸","2023-04-10","true","1633","B07YXDVT9W","5","My gums don’t bleed like they did before.  This toothpaste works well for me with a regular toothbrush rather than an expensive electric toothbrush.  I was surprised at the improvement",,"","The gum repair is significant","https://www.amazon.com/gp/customer-reviews/R1OGGDIXQSE2VS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 10, 2023","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2022-11-12","true","1634","B07YXDVT9W","5","Great product",,"","Great product","https://www.amazon.com/gp/customer-reviews/R3F5PQL4LXI0GD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on November 12, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2022-07-07","true","1635","B07YXDVT9W","5","My teeth are very sensitive. Using this toothpaste can effectively protect teeth and reduce sensitivity.",,"","Good for sensitive teeth","https://www.amazon.com/gp/customer-reviews/RC8PA01LDTG5W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 7, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
